id,IPAddress,deviceId,deviceOS,lastLoggedVersion,screenName,timeStamp,userId,userType
9TqQnNurjbB63wnZdUOO,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,Chat,2020-11-12 21:29:16,9xKBDf5paUfR87MxUK1srLlKWnt1,company
m0Gus7Ysci4bJIB82hrW,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyRep,2020-11-12 21:29:21,9xKBDf5paUfR87MxUK1srLlKWnt1,company
i6LE0dxSnnH03EDZhhHi,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:29:26,9xKBDf5paUfR87MxUK1srLlKWnt1,company
3tcsFAWOsuWc3LC4WXHd,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,EditCompanyRepProfile,2020-11-12 21:29:28,9xKBDf5paUfR87MxUK1srLlKWnt1,company
3aLYmKvmC2aj48XzB8A3,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:29:34,9xKBDf5paUfR87MxUK1srLlKWnt1,company
RDpcVhDqwxPbgp9tVCY7,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,Menu,2020-11-12 21:29:37,9xKBDf5paUfR87MxUK1srLlKWnt1,company
Qk1uS8f32CgqLffpDdxD,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:33:15,9xKBDf5paUfR87MxUK1srLlKWnt1,company
vKVIV1rdtNO0MZEhVcAs,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,EditCompanyProfile,2020-11-12 21:35:50,9xKBDf5paUfR87MxUK1srLlKWnt1,company
U77LDnhifa3a71i9qlGC,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:36:08,9xKBDf5paUfR87MxUK1srLlKWnt1,company
a7joRiomdrpfVhLNSJrO,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,EditCompanyRepProfile,2020-11-12 21:36:11,9xKBDf5paUfR87MxUK1srLlKWnt1,company
JMxmBI428JgJgwWKttYG,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:36:14,9xKBDf5paUfR87MxUK1srLlKWnt1,company
cytYrE5Uao8AOxomrxdM,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,EditCompanyRepProfile,2020-11-12 21:36:17,9xKBDf5paUfR87MxUK1srLlKWnt1,company
BWZV1tJU2eTV9DJMVaQ6,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:36:19,9xKBDf5paUfR87MxUK1srLlKWnt1,company
zFOzje5FMcEasUdZGVt8,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyOpportunities,2020-11-12 21:36:22,9xKBDf5paUfR87MxUK1srLlKWnt1,company
Dfzjrn2peUvxe2SW9EcP,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:37:09,9xKBDf5paUfR87MxUK1srLlKWnt1,company
TBFHWC8hFY9nNohJK8Wa,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,DiscoverStudents,2020-11-12 21:37:11,9xKBDf5paUfR87MxUK1srLlKWnt1,company
hTRGQVcRie21mIiYfuZo,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,DiscoverStudents,2020-11-12 21:51:06,9xKBDf5paUfR87MxUK1srLlKWnt1,company
Az7kYFCAxpnHTeFv8yUV,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,Menu,2020-11-12 21:51:36,9xKBDf5paUfR87MxUK1srLlKWnt1,company
GoKY10cYDv6c9RZ2G9V6,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanySettings,2020-11-12 21:51:38,9xKBDf5paUfR87MxUK1srLlKWnt1,company
nmu6YxOgDOluc9yUFQA6,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,DiscoverStudents,2020-11-12 21:52:22,9xKBDf5paUfR87MxUK1srLlKWnt1,company
Q5Basw4pR2CMDDz6AGST,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:52:27,9xKBDf5paUfR87MxUK1srLlKWnt1,company
3TUG9Knhhr9qTP3JIysn,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,EditCompanyRepProfile,2020-11-12 21:53:03,9xKBDf5paUfR87MxUK1srLlKWnt1,company
G6cEnCDNapAMcOkAGHGO,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 21:53:09,9xKBDf5paUfR87MxUK1srLlKWnt1,company
4AubREBzmRppXkRUxs3N,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,DiscoverStudents,2020-11-12 22:11:32,9xKBDf5paUfR87MxUK1srLlKWnt1,company
FiSUGdARaAn9pNJb8czT,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,DiscoverStudents,2020-11-12 22:11:32,9xKBDf5paUfR87MxUK1srLlKWnt1,company
lfy395wYrj4U1byRBD9b,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 22:11:35,9xKBDf5paUfR87MxUK1srLlKWnt1,company
6LNxdXzIwc4xHOUWdh6a,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,Menu,2020-11-12 22:11:58,9xKBDf5paUfR87MxUK1srLlKWnt1,company
cssmR9ppMhPbVol9Sigs,10.0.2.16,40a4dc7cb837fdec,Android10,1.6.1.44,CompanyProfile,2020-11-12 22:12:00,9xKBDf5paUfR87MxUK1srLlKWnt1,company
eSELTuTyyjUNX9OaZd3I,192.168.1.3,1b323e1337c2a26d,Android10,1.7.0.51,CreateStudentProfile,2020-12-13 16:55:27,A2uXG8xJbEc6jg4s9AfG6ZLQAme2,student
c2Fi5uMozKSbirkrwHpz,0.0.0.0,72F7C268-BDA1-4BAD-A2D1-2A8E2135ABA9,iOS14.2,1.7.0.1,CreateStudentProfile,2020-12-17 00:14:15,aCG5P9d7UQOfpATVpP1UeWPzf2H2,student
oou3JHgvdKtEBQBdrLIQ,0.0.0.0,72F7C268-BDA1-4BAD-A2D1-2A8E2135ABA9,iOS14.2,1.7.0.1,CreateStudentProfile,2020-12-17 00:51:28,aCG5P9d7UQOfpATVpP1UeWPzf2H2,student
UQw0kwiDZmvQumRmnNnB,192.168.1.154,72F7C268-BDA1-4BAD-A2D1-2A8E2135ABA9,iOS14.2,1.6.0.1,CreateStudentProfile,2020-12-03 22:21:49,aCG5P9d7UQOfpATVpP1UeWPzf2H2,student
KmiU8O0IWNBq8hQedsen,192.168.254.44,72F7C268-BDA1-4BAD-A2D1-2A8E2135ABA9,iOS14.2,1.7.0.1,CreateStudentProfile,2020-12-17 02:57:18,aCG5P9d7UQOfpATVpP1UeWPzf2H2,student
05e9a6onoFkJFi6TXYzq,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,DiscoverCompanies,2020-10-30 16:24:06,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
V1gtpIRP4pFiqiGog5ks,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Newsfeed,2020-10-30 16:24:09,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
BSUBSTOD0mkGn6qn95Zg,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Menu,2020-10-30 16:24:28,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
RqZ3Wt0rBcXSUtkMHcxf,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,StudentSettings,2020-10-30 16:24:33,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
HwMqAE7Hei5oDgqVEeaR,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,SettingsAccount,2020-10-30 16:24:34,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
pDnQX8JwFxkpwFHVzKLZ,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Menu,2020-10-30 16:24:35,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
zgf2EG6kiAuz4Rp8S1Yg,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,StudentSettings,2020-10-30 16:24:35,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
CBnubE86ZR92cUdMSlBg,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Newsfeed,2020-10-30 16:24:39,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
3R07J6XOQbdAlMQat57M,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,StudentProfile,2020-10-30 16:24:40,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
fe45Ijemx7Rp6VHe1F6c,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,DiscoverCompanies,2020-10-30 22:55:18,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
EX6PIIxdyf7zoRRqmn1q,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Menu,2020-10-30 22:55:19,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
m3i3qrHQ1qvGALNnqOU5,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,DiscoverCompanies,2020-10-30 22:55:21,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
nXaKnuNu2c3SclRhOVKJ,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Newsfeed,2020-10-30 22:55:22,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
OaIhvRKD199nYPDQuev3,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,StudentProfile,2020-10-30 22:55:26,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
vgWCJNcMNGlObqiuBD5P,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,ViewResume,2020-10-30 22:55:30,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
uP1SOsOpQjAM3UPK1WOB,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,StudentProfile,2020-10-30 22:55:43,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
C1rqoslWEdKuHrx6AOo5,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,DiscoverCompanies,2020-11-01 14:18:30,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
BayOfEDHhBhON3WzmIlZ,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,StudentProfile,2020-11-01 14:18:35,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
CnuQmngW5t8EaIVFqdhp,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Newsfeed,2020-11-01 14:18:41,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
Ip6EJS2Kea5DQmMylJlo,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,DiscoverCompanies,2020-11-01 14:18:47,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
G5s6l44emfXlDm8bZPbR,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,DiscoverCompanies,2020-11-10 23:07:53,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
tf9zXarf65S0nRzKjw87,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,Menu,2020-11-10 23:08:03,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
cMVgu0hjt3GiOEg35pV9,192.168.1.240,04df9ff82702d156,Android10,1.6.0.43,DiscoverCompanies,2020-11-10 23:08:05,AcVz9fLzSzcku2KnvIzSUwA5yMt1,student
3F3rXxOk1I2qhDIsOp0e,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CreateStudentProfile,2020-11-18 03:57:29,aik72JgxSySp3RwXUTxJL21WRdp1,student
gHpp4Fpa25wPzyp3uFx4,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,StudentProfile,2020-11-18 04:06:20,aik72JgxSySp3RwXUTxJL21WRdp1,student
4I3MM9l47krXzu8nd8QX,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,EditStudentProfile,2020-11-18 04:06:30,aik72JgxSySp3RwXUTxJL21WRdp1,student
6E94O2ZWtEljf2nT75JN,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,StudentProfile,2020-11-18 04:07:19,aik72JgxSySp3RwXUTxJL21WRdp1,student
rBvzmUVmkmztuvYM6tK5,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:07:26,aik72JgxSySp3RwXUTxJL21WRdp1,student
FiYmxDcv4BcmkYKXXdrK,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyRep,2020-11-18 04:08:02,aik72JgxSySp3RwXUTxJL21WRdp1,student
dXrWpTvG9xM5s6tD5LK9,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:08:10,aik72JgxSySp3RwXUTxJL21WRdp1,student
l5a7m0IO54OwpWdDvnV7,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:08:16,aik72JgxSySp3RwXUTxJL21WRdp1,student
jzwfaxOPG4n9iQqb52pD,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:08:51,aik72JgxSySp3RwXUTxJL21WRdp1,student
zdgre9NTbMP8GclA4lzB,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:09:04,aik72JgxSySp3RwXUTxJL21WRdp1,student
YEtHCL1U7j0Xj2r9laqp,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:09:10,aik72JgxSySp3RwXUTxJL21WRdp1,student
ScyjJceVYlC5CqslrgDz,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:09:21,aik72JgxSySp3RwXUTxJL21WRdp1,student
xqpvUgLcWqPD1xAbQsa6,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:09:23,aik72JgxSySp3RwXUTxJL21WRdp1,student
3yeoqkHo8TgIujrjIAkZ,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:09:42,aik72JgxSySp3RwXUTxJL21WRdp1,student
0HFmoXLB7e1BmZZsChtK,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:09:44,aik72JgxSySp3RwXUTxJL21WRdp1,student
SNElZk6MCrEqymDTHAc6,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:09:56,aik72JgxSySp3RwXUTxJL21WRdp1,student
FacON8QGKtQPnys7lEiV,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:09:59,aik72JgxSySp3RwXUTxJL21WRdp1,student
cX7GpUskcXvjJ33Uy7Pz,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,Menu,2020-11-18 04:10:07,aik72JgxSySp3RwXUTxJL21WRdp1,student
wE8WZlVNyt5adzFE5Hdm,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,SearchScreen,2020-11-18 04:10:10,aik72JgxSySp3RwXUTxJL21WRdp1,student
8ntumwuBsdnt3Lnhutxh,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,Menu,2020-11-18 04:10:44,aik72JgxSySp3RwXUTxJL21WRdp1,student
P0XMPLWaH1SRaeoDTZdq,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,FavoriteStudents,2020-11-18 04:10:46,aik72JgxSySp3RwXUTxJL21WRdp1,student
LLg9OpJQybMwitBXyTao,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,Menu,2020-11-18 04:10:48,aik72JgxSySp3RwXUTxJL21WRdp1,student
UqBZsLNRIPw25MU8xUzi,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:10:50,aik72JgxSySp3RwXUTxJL21WRdp1,student
XpOh6wpzYjKwx4EWzBJV,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:11:04,aik72JgxSySp3RwXUTxJL21WRdp1,student
JpBHnwnu5El1zM2VpRCu,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:11:06,aik72JgxSySp3RwXUTxJL21WRdp1,student
oKFVmo9DDv7rshpsuIm9,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:11:14,aik72JgxSySp3RwXUTxJL21WRdp1,student
cBuljkSqIDmpotcRaS6u,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:11:16,aik72JgxSySp3RwXUTxJL21WRdp1,student
AL5X73PtIrml5gv5K68P,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:11:23,aik72JgxSySp3RwXUTxJL21WRdp1,student
M2mDGkWUTp7PJjOrETMT,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:11:25,aik72JgxSySp3RwXUTxJL21WRdp1,student
Tc0Ynm3UJHmf8B3sJd1E,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:11:37,aik72JgxSySp3RwXUTxJL21WRdp1,student
9lUlwi6wjykN94apRXbz,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:11:39,aik72JgxSySp3RwXUTxJL21WRdp1,student
umGdUc7uMJPCuPxXwRWd,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:11:47,aik72JgxSySp3RwXUTxJL21WRdp1,student
yDxuGqWUcZa3DIccW1iV,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:11:54,aik72JgxSySp3RwXUTxJL21WRdp1,student
MzgejL3HDxZlKRvjFJrq,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:12:01,aik72JgxSySp3RwXUTxJL21WRdp1,student
kLXY36Bk6i7BfJtpwO59,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:12:03,aik72JgxSySp3RwXUTxJL21WRdp1,student
3n6WrftBwLtwBQAey8HX,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,CompanyOpportunities,2020-11-18 04:12:14,aik72JgxSySp3RwXUTxJL21WRdp1,student
A2e1kFVuNvts1pNXlTrq,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-18 04:12:18,aik72JgxSySp3RwXUTxJL21WRdp1,student
BG7zvj6zuUOwcX9ymVtD,10.0.0.124,280848fe548c08e4,Android10,1.6.0.43,Newsfeed,2020-11-18 04:12:21,aik72JgxSySp3RwXUTxJL21WRdp1,student
4dbnsGonDLrf9sbIIngn,172.16.31.9,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-25 18:16:03,aik72JgxSySp3RwXUTxJL21WRdp1,student
8OflmvEI3pToSOwvZv3Z,172.16.31.9,280848fe548c08e4,Android10,1.6.0.43,DiscoverCompanies,2020-11-25 18:16:03,aik72JgxSySp3RwXUTxJL21WRdp1,student
gQanvzKb0gw72AfXENgh,172.16.31.9,280848fe548c08e4,Android10,1.6.0.43,Menu,2020-11-25 18:16:23,aik72JgxSySp3RwXUTxJL21WRdp1,student
vEiGnjKY1rw8jdsGdbD3,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,CreateStudentProfile,2020-11-04 19:38:35,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
jK0zFX5OWu2x2pOgawj4,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,StudentProfile,2020-11-04 19:41:36,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
glmcjV04CoFvDboecXBL,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,DiscoverCompanies,2020-11-04 19:41:44,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
LTthNSJLefs061lF7LFJ,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,Newsfeed,2020-11-04 19:41:47,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
TXaw6IslE9Js5xGQFFzf,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,DiscoverCompanies,2020-11-04 19:42:12,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
xKXx7qk2w6OZCm2IGvUL,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,StudentProfile,2020-11-04 19:42:36,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
89ducAfPSiYpJAYFbIgQ,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,DiscoverCompanies,2020-11-04 19:42:40,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
NBt4AQhgsDowuTvvZqli,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,StudentProfile,2020-11-04 19:42:46,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
skIBgQS0wN1xwaWWeMpC,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,DiscoverCompanies,2020-11-04 19:43:16,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
59zv7UWyYIpv5tqOOW6k,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,DiscoverCompanies,2020-11-05 18:36:57,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
eAf7kHZViic20qWgkYjd,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,Menu,2020-11-05 18:37:02,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
zDA8oGhrn2xsITjvfyzn,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,StudentSettings,2020-11-05 18:37:05,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
yi8CFLBXjouX4oZNOKyi,192.168.4.21,948d19a967f7808a,Android9,1.6.0.43,Menu,2020-11-05 18:37:08,aOjjh3lUxdbAgAI04OZM9eHRGk52,student
7BQzG4wz5L9VVu7byUbd,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,CreateStudentProfile,2020-11-24 00:16:00,arLgLjNbQkegGVFlm2oHCNoZH663,student
lpMlqgZmKs6SgQRim4dz,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,ViewResume,2020-11-24 00:23:20,arLgLjNbQkegGVFlm2oHCNoZH663,student
5bunjhGIZZr06RmH4qrd,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,CreateStudentProfile,2020-11-24 00:23:30,arLgLjNbQkegGVFlm2oHCNoZH663,student
TiaFKKxIMYHLT6YaNkyc,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,StudentProfile,2020-11-24 00:27:23,arLgLjNbQkegGVFlm2oHCNoZH663,student
taQYjLlmUP5sMWVrtrB9,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,DiscoverCompanies,2020-11-24 00:27:36,arLgLjNbQkegGVFlm2oHCNoZH663,student
wHFGvMFXO2ifhS2xdmPV,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,Newsfeed,2020-11-24 00:27:40,arLgLjNbQkegGVFlm2oHCNoZH663,student
pnv8FNfxvE64ZHxs7Slz,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,StudentProfile,2020-11-24 00:27:54,arLgLjNbQkegGVFlm2oHCNoZH663,student
rnYnscQCljsfp1QFZHcE,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,DiscoverCompanies,2020-11-24 17:10:08,arLgLjNbQkegGVFlm2oHCNoZH663,student
VD5PHwiMHsbU1NbTD3Wt,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,StudentProfile,2020-11-24 17:10:26,arLgLjNbQkegGVFlm2oHCNoZH663,student
cDa57qEFJYif2aOIqCBN,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,Newsfeed,2020-11-24 17:10:30,arLgLjNbQkegGVFlm2oHCNoZH663,student
cMg3bHHrE5paPnZtS23F,192.168.0.130,40726C35-3518-4595-BD42-8AE0CBCED4D2,iOS14.0,1.6.0.1,StudentProfile,2020-11-24 17:10:38,arLgLjNbQkegGVFlm2oHCNoZH663,student
VR6Ru4tJIo2S0AjNy9BQ,0.0.0.0,a7f88dfe5613564c,Android8.0.0,1.6.0.43,CreateStudentProfile,2020-11-30 19:28:26,ARq3tzxeBKQIXomsolXKQeYKZ1q2,student
g6RFesppwEmxJ9GSnpYo,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-12 20:40:56,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
anOCYbfMPoL1jm0oYMzp,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.6.0.1,Messages,2020-12-12 20:41:00,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
DcBPb8XCKoWmoKYQlhVi,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.6.0.1,Chat,2020-12-12 20:41:05,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
aCkZu19dD88bNvavPqop,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.6.0.1,ViewCardPage,2020-12-12 20:41:14,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
fpA11bCNlKH8wIiuaudX,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.6.0.1,CompanyOpportunities,2020-12-12 20:41:17,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
Bucs1ouAb2h8qwuP8KTI,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.6.0.1,ViewCardPage,2020-12-12 20:41:29,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
uySFGQzJOa3vqhvDxNp1,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.6.0.1,Chat,2020-12-12 20:41:30,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
QV08dfE14FbnKXNqLkME,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-13 18:22:16,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
2XTOI8eX8srB8H41XGcg,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.7.0.1,Chat,2020-12-13 18:22:18,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
tbM8mAdz9IkdkVMcYAeB,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.7.0.1,Messages,2020-12-13 18:22:18,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
FrzV27S2SHYjhLSqMAwA,0.0.0.0,18FA7C1A-642D-439C-8E57-8B35DA409773,iOS14.2,1.7.0.1,Messages,2020-12-13 18:58:25,AUFZHoMAcOSDAlIdwp6yWWvOgMP2,student
